imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,x,y,z,roll,pitch,yaw
-0.8286606669425964,1.5398055315017714,10.038201332092285,-0.14056405425071716,-0.20826126635074615,-0.03566645458340642,0.13961100578308105,-0.3115839958190918,1.524970531463623,0.013651881800150806,0.04422067300193045,-2.0165808823079345
-0.661234438419342,-0.2009449601173388,10.399529457092285,-0.04329673573374748,-0.26750901341438293,-0.03713116794824597,0.13997361063957214,-0.3115687668323517,1.5258307456970215,0.013149742890817244,0.035260408005561183,-2.0160355423315743
0.16759033501148224,0.538962483406068,8.783365249633789,-0.08316611498594284,-0.05220876634120941,-0.018779912963509553,0.14067183434963226,-0.31127306818962097,1.5267610549926758,0.012173125440784126,0.03200448580033609,-2.0161718498629573
-0.576528787612915,-0.16689722239971042,9.79415225982666,-0.024699028581380844,-0.07487112283706665,0.020954523235559474,0.14244356751441956,-0.3102421462535858,1.5288128852844238,0.010125757262196267,0.021125004862218622,-2.0161050811992682
0.5928194522857666,0.6207578182220471,9.953868865966797,-0.059255778789520264,-0.11173629760742188,-0.009406603872776018,0.14467261731624603,-0.30871492624282837,1.5341702699661255,0.007501029806194536,0.00827260755492612,-2.016005066364515
0.054504238069057465,0.4271506667137159,10.40307903289795,-0.06430082768201828,-0.09768754243850708,-0.022517329081892957,0.14517760276794434,-0.3083135187625885,1.5353202819824219,0.006514711638782482,0.003051428460257569,-2.015804516060774
0.4603601098060608,0.2662500739097607,9.673264503479004,-0.04404764994978905,-0.13018330931663513,-0.03177730739116667,0.1457967460155487,-0.3081674575805664,1.53693687915802,0.00512919171793465,-0.0020446875865178667,-2.0158584235531642
-0.9810260534286499,-0.8269854784011829,9.851761817932129,-0.03183365613222122,-0.1145477443933487,0.04926124215126039,0.1462913453578949,-0.30807992815971375,1.5380754470825195,0.00463306525747928,-0.004370237964293293,-2.0157782175292134
1.4792249202728271,-0.15575726330280182,10.066266059875488,-0.002822576556354761,-0.19321803748607635,0.010775844566524053,0.1467854231595993,-0.3079513609409332,1.5391181707382202,0.0030048229454460104,-0.011182729344019747,-2.0156472169117117
1.3376179933547974,-0.289368987083434,8.560765266418457,-0.06437220424413681,-0.13900677859783173,0.021029088646173495,0.14714136719703674,-0.3070732355117798,1.5404658317565918,0.0018960871724829533,-0.017354335259185213,-2.015383501008652
0.3732960820198059,-0.1725698113441456,9.378031730651855,-0.056620966643095016,0.001692164223641153,-0.03348604217171669,0.1472128927707672,-0.3059615194797516,1.5413484573364258,0.001488913276702981,-0.021898381098244723,-2.0153085828141286
-0.6909393072128296,1.0927660465240492,10.834537506103516,-0.13758020102977753,0.05765455961227416,-0.06705840677022935,0.14740055799484253,-0.3048976957798004,1.5421650409698486,0.0002005460532497574,-0.027462124216845157,-2.0151761969119484
0.047443829476833344,-0.7254874110221852,9.392084121704102,-0.15589387714862823,-0.06201995164155961,-0.04207855835556983,0.14778539538383484,-0.3035600781440735,1.5429986715316772,-0.0018568518342886773,-0.0329983908770229,-2.0147993505078885
0.11135877668857574,1.035900712013246,10.038955688476562,-0.12556862831115723,-0.06010087579488754,0.019794987514615066,0.14848491549491882,-0.303392231464386,1.5437254905700684,-0.0031319099446539636,-0.034382639156657985,-2.014598845690039
0.047545239329338074,0.4966284632682813,10.298713684082031,-0.1470552384853363,0.001646636985242361,-0.048601169139146805,0.14917413890361786,-0.3032875061035156,1.5444749593734741,-0.005793491218714929,-0.03565033511732718,-2.0144528843048346
0.31238651275634766,-0.9020643234252919,8.878325462341309,0.004711890127509832,-0.18077488243579865,0.017496984452009222,0.14980332553386688,-0.3031823933124542,1.545230746269226,-0.007290767550519965,-0.04105503243279818,-2.013630759470604
0.31238651275634766,-0.9020643234252919,8.878325462341309,0.004711890127509832,-0.18077488243579865,0.017496984452009222,0.15053938329219818,-0.30297908186912537,1.546140432357788,-0.0083928577314353,-0.04307294386892412,-2.0134046762112487
0.15855319797992706,0.2603397369384778,10.059097290039062,-0.10382025688886642,-0.19666056334972382,-0.04404732957482336,0.15099909901618958,-0.302809476852417,1.5467835664749146,-0.009226051692416033,-0.04840408590247305,-2.0125294338417867
0.5453150868415833,0.25134631991386536,9.752559661865234,-0.08002032339572906,-0.1173633262515068,0.015507715754210963,0.15141578018665314,-0.3020802438259125,1.5474395751953125,-0.010006367898128733,-0.0533553193679769,-2.0116438707358673
0.7558538317680359,0.5582854151725781,10.183112144470215,-0.036011483520269394,-0.10954400897026063,-0.0874873325228691,0.1519615352153778,-0.3010907471179962,1.5481637716293335,-0.010076513738770589,-0.056819221316104014,-2.010881477275984
-0.16164690256118774,0.3273563385009778,9.961474418640137,0.03821993246674538,-0.05386814475059509,0.01651169545948506,0.1523933708667755,-0.3004034757614136,1.548378348350525,-0.011151703616890782,-0.060470015394465636,-2.009984324054771
2.0763838291168213,-1.887814164161681,9.506301879882812,0.12477319687604904,0.03475679457187653,0.045894797891378396,0.15283805131912231,-0.2998656630516052,1.548262119293213,-0.011748733556938026,-0.0603847298649372,-2.009644213324905
0.9675519466400146,0.5880414247512827,8.262323379516602,-0.06580229103565216,-0.011855220422148711,-0.057068441063165665,0.1533777415752411,-0.2993822991847992,1.5481359958648682,-0.01167131379924619,-0.0603646209211715,-2.0101214600142385
1.237174153327942,0.12234876304864992,8.823064804077148,-0.10463250428438187,0.005529161542654042,0.032141558825969696,0.15384893119335175,-0.29904523491859436,1.5479694604873657,-0.0122059454339908,-0.06062823975456905,-2.010239206104341
